nation,season,players_n,rows_n,minutes_total,matches_total,goals_total,xg_total,np_goals_total,np_xg_total,assists_total,xa_total,shots_total,key_passes_total,xgchain_total,xgbuildup_total,xg_plus_xa_total,npg_plus_xa_total,yellow_cards_total,red_cards_total,market_value_total,market_value_top5_sum,market_value_top3_sum,market_value_top1,market_value_hhi,caps_total,international_goals_total,top1_xg,top3_xg,top5_xg,top1_np_xg,top3_np_xg,top5_np_xg,top1_xg_share,top3_xg_share,top5_xg_share,top1_np_xg_share,top3_np_xg_share,top5_np_xg_share,xg_hhi,np_xg_hhi,players_over_1000_min,players_over_500_min,players_over_250_min,players_xg_gt_1,players_xg_gt_3,players_xg_gt_5,goalkeeper_minutes,defender_minutes,midfield_minutes,attack_minutes,age_mean,age_sd,age_min,age_max,market_value_mean,market_value_sd,caps_mean,caps_sd,international_goals_mean,international_goals_sd,xg_per90_weighted,xa_per90_weighted,shots_per90_weighted,key_passes_per90_weighted,xgchain_per90_weighted,xgbuildup_per90_weighted,goals_per90_weighted,assists_per90_weighted,season_num,minutes_per_player,goals_minus_xg,goals_minus_np_xg,xg_per90,np_xg_per90,xa_per90,shots_per90,key_passes_per90,xgchain_per90,xgbuildup_per90,goals_per90,assists_per90,xg_per_shot,np_xg_per_shot,attack_minutes_share,midfield_minutes_share,defender_minutes_share,goalkeeper_minutes_share,attack_depth_index
Iran,2122,2,2,851,26,2,3.5889387875795364,2,3.5889387875795364,2,1.8006762154400349,19,12,7.560232797637582,2.444583360105753,5.389615003019571,1.8006762154400349,2,0,10000000,10000000,10000000,8000000,0.6800000000000002,154,59,2.8768682964146137,3.5889387875795364,3.5889387875795364,2.8768682964146137,3.5889387875795364,3.5889387875795364,0.8015930242028008,1,1,0.8015930242028008,1,1,0.6819167044955823,0.6819167044955823,0,0,2,1,0,0,0,0,499,352,32.05652012942066,0.9337684069367534,31.28219178082192,32.602739726027394,4481786.133960047,4242640.687119286,74.58166862514689,19.79898987322333,24.7497062279671,38.890872965260115,0.37955874369231285,0.1904357924672187,2.009400705052879,1.2690951821386605,0.7995545849440451,0.2585340803872124,0.2115158636897767,0.2115158636897767,2122,425.5,-1.5889387875795364,-1.5889387875795364,0.3795587436923129,0.3795587436923129,0.19043579246721873,2.009400705052879,1.2690951821386605,0.7995545849440451,0.25853408038721243,0.21151586368977673,0.21151586368977673,0.18889151513576508,0.18889151513576508,0.4136310223266745,0.5863689776733255,0,0,0
Canada,2324,7,7,7252,124,26,30.292600884102285,24,28.012315428815782,11,8.070855733007193,173,82,51.363343792036176,22.815887415781617,38.36345661710948,8.070855733007193,15,0,69300000,66300000,61000000,45000000,0.45917222107698297,309,65,20.245989114046097,29.740119653753936,30.181409775279462,17.965703658759594,27.459834198467433,27.90112431999296,0.6683476665310472,0.9817618423567488,0.9963294301057796,0.6413501841507392,0.9802772022986711,0.9960306348432575,0.5292180468508016,0.5078426611415631,3,3,4,2,2,2,0,2080,2662,2510,29.973970336005564,3.9411625385113456,22.66849315068493,33.83835616438356,14591809.15609487,15911735.71089381,72.5049641478213,37.43629509548442,15.43712079426365,10.578504710249078,0.3759423717001111,0.10016230225739753,2.1469939327082184,1.017650303364589,0.6374380779486012,0.2831535945146643,0.3226696083838941,0.13651406508549363,2324,1036,-4.292600884102285,-2.012315428815782,0.3759423717001111,0.3476431865131578,0.1001623022573976,2.1469939327082184,1.017650303364589,0.6374380779486012,0.28315359451466426,0.3226696083838941,0.13651406508549366,0.17510173921446406,0.16192089843246116,0.346111417539989,0.3670711527854385,0.2868174296745725,0,0.42857142857142855
Qatar,2526,1,1,31,8,0,0.1210436820983886,0,0.1210436820983886,0,0,1,0,0.1867151726037264,0.1867151726037264,0.1210436820983886,0,0,0,2000000,2000000,2000000,2000000,1,2,0,0.1210436820983886,0.1210436820983886,0.1210436820983886,0.1210436820983886,0.1210436820983886,0.1210436820983886,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,31,0,35.02465753424657,NA,35.02465753424657,35.02465753424657,2000000,NA,2,NA,0,NA,0.3514171415759671,0,2.903225806451613,0,0.5420763075592057,0.5420763075592057,0,0,2526,31,-0.1210436820983886,-0.1210436820983886,0.3514171415759669,0.3514171415759669,0,2.903225806451613,0,0.5420763075592057,0.5420763075592057,0,0,0.1210436820983886,0.1210436820983886,0,1,0,0,0
New Zealand,2526,1,1,560,8,2,2.0672987550497055,2,2.0672987550497055,0,0.1742956526577472,16,3,2.1495288610458374,0.1634026430547237,2.2415944077074528,0.1742956526577472,0,0,6000000,6000000,6000000,6000000,1,88,45,2.0672987550497055,2.0672987550497055,2.0672987550497055,2.0672987550497055,2.0672987550497055,2.0672987550497055,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,560,34.35068493150685,NA,34.35068493150685,34.35068493150685,6000000,NA,88,NA,45,NA,0.33224444277584553,0.028011801319995,2.5714285714285716,0.48214285714285715,0.3454599955252239,0.0262611390623663,0.3214285714285714,0,2526,560,-0.0672987550497055,-0.0672987550497055,0.33224444277584553,0.33224444277584553,0.02801180131999509,2.571428571428571,0.48214285714285715,0.3454599955252239,0.02626113906236631,0.3214285714285714,0,0.1292061721906066,0.1292061721906066,1,0,0,0,1
New Zealand,2425,3,3,5751,82,22,20.97516442183405,19,18.691657789982855,7,5.744850306771696,108,57,25.442414512857795,6.014990436844528,26.720014728605747,5.744850306771696,7,0,9600000,9600000,9600000,6000000,0.4921875,143,48,15.638655036687853,20.97516442183405,20.97516442183405,13.355148404836656,18.691657789982855,18.691657789982855,0.7455796160724647,1,1,0.7144978019014389,1,1,0.5998988014562561,0.565926898277109,2,3,3,3,2,1,0,2727,0,3024,30.01117375655931,5.703328542581736,23.66849315068493,34.35068493150685,4367553.46896192,2705549.8516937364,61.5565988523735,35.725807665234576,24.22361328464615,25.11971337416094,0.3282498344574969,0.08990376066935357,1.6901408450704225,0.892018779342723,0.3981598515314208,0.09413130574091587,0.3442879499217527,0.10954616588419401,2425,1917,1.0248355781659484,3.3083422100171447,0.3282498344574969,0.2925142064160071,0.08990376066935361,1.6901408450704225,0.892018779342723,0.3981598515314209,0.09413130574091592,0.34428794992175277,0.10954616588419405,0.19421448538735234,0.1730709054628042,0.5258215962441315,0,0.47417840375586856,0,1
Canada,2122,2,2,4570,60,15,16.342353278771043,13,14.06207045353949,3,7.16772105358541,87,68,31.504628462716937,12.801508162170649,23.510074332356453,7.16772105358541,6,0,46200000,46200000,46200000,45000000,0.9494012481025469,146,24,14.675139594823122,16.342353278771043,16.342353278771043,12.39485676959157,14.06207045353949,14.06207045353949,0.8979820313813889,1,1,0.8814389609655046,1,1,0.8167793946049136,0.7909913618848874,2,2,2,2,1,1,0,1746,2824,0,30.632218458679297,5.933885125409302,25.446575342465753,33.83835616438356,17934091.903719913,30971277.01597078,76.5382932166302,21.213203435596427,11.29234135667396,4.242640687119285,0.32184065538061124,0.14115862031131,1.713347921225383,1.3391684901531729,0.6204412607537252,0.25210847584143503,0.29540481400437635,0.05908096280087525,2122,2285,-1.3423532787710428,0.9379295464605093,0.32184065538061135,0.276933553789618,0.14115862031131005,1.7133479212253828,1.3391684901531729,0.6204412607537252,0.2521084758414351,0.29540481400437635,0.05908096280087528,0.18784314113529935,0.1616329937188447,0,0.6179431072210065,0.38205689277899346,0,1
Canada,2526,10,10,6302,120,18,21.03622435219586,18,20.2749255169183,7,10.073575655929744,94,72,38.99887572368607,15.848397526424378,31.109800008125603,10.073575655929744,12,1,102650000,93000000,77000000,45000000,0.258417641226447,339,46,10.766088856384158,17.809950415045023,20.932405347004533,10.0047900211066,17.048651579767466,20.171106511726975,0.5117880792738524,0.8466324620266724,0.9950647510003149,0.493456314439141,0.8408736971951543,0.9948794383927726,0.33243744873282144,0.31940411894320336,3,4,5,4,3,1,0,566,3386,2350,27.0324071940632,3.9580363819176556,18.16986301369863,33.83835616438356,12801674.071723262,13618819.69922504,50.782926055220564,27.416337384040844,6.348460806093303,4.788875998951459,0.3004221186444981,0.14386255300439177,1.342430974293875,1.0282450015867979,0.5569499865331238,0.2263338269403671,0.25706125039669947,0.09996826404316086,2526,630.2,-3.036224352195859,-2.2749255169183016,0.30042211864449814,0.2895498725043871,0.14386255300439177,1.342430974293875,1.0282450015867979,0.5569499865331239,0.22633382694036722,0.25706125039669947,0.0999682640431609,0.22378962076804104,0.21569069698849258,0.3728974928594097,0.537289749285941,0.08981275785464932,0,0.4
New Zealand,2324,7,7,4932,102,16,16.285924272611737,16,16.285924272611737,3,4.0639781234785914,74,49,25.57218622136861,8.352016667835414,20.34990239609033,4.0639781234785914,8,0,12750000,12600000,12000000,6000000,0.3337024221453288,183,49,13.364272002130749,15.437452889978887,16.23621278628707,13.364272002130749,15.437452889978887,16.23621278628707,0.8206026123187634,0.9479015517676368,0.9969475796710987,0.8206026123187634,0.9479015517676368,0.9969475796710987,0.682801918984862,0.682801918984862,2,2,5,2,1,1,499,1914,722,1797,29.041726938417263,6.452628280583475,17.854794520547944,34.35068493150685,3990142.1159485676,2330396.961892973,50.23540145985402,30.421640167423426,16.929440389294403,16.76305461424021,0.2971883991352507,0.07416018473501076,1.3503649635036497,0.8941605839416058,0.4666457339665805,0.1524090632816681,0.291970802919708,0.05474452554744523,2324,704.5714285714286,-0.28592427261173725,-0.28592427261173725,0.2971883991352507,0.2971883991352507,0.07416018473501079,1.3503649635036497,0.8941605839416059,0.4666457339665805,0.15240906328166814,0.29197080291970806,0.05474452554744526,0.22008005773799644,0.22008005773799644,0.36435523114355234,0.14639091646390917,0.3880778588807786,0.10117599351175993,0.2857142857142857
Bosnia-Herzegovina,2122,7,7,8706,158,20,27.533032964915037,19,26.771733950823545,15,12.822311237454414,180,112,47.191028346307576,17.174395138397813,40.35534420236945,12.822311237454414,20,0,48100000,46700000,40000000,22000000,0.297565276775256,362,91,16.463176418095827,26.34456674475223,27.533032964915037,16.463176418095827,25.583267730660737,26.771733950823545,0.597942712634479,0.9568348964068994,1,0.6149462133583391,0.9556074245192382,1,0.4266524391562138,0.43903998915534465,4,5,6,3,3,2,0,1787,1407,5512,34.24780988705632,4.62867081932718,27.052054794520547,40.07671232876712,5978612.451183092,7723711.173115829,61.30840799448656,44.23314852654543,23.441879163795083,26.115129714401192,0.28462818364832915,0.1325531830198595,1.8607856650585803,1.1578221915920055,0.48784660592323476,0.1775437126643468,0.2067539627842867,0.15506547208821497,2122,1243.7142857142858,-7.533032964915037,-6.7717339508235455,0.28462818364832915,0.2767581042469698,0.13255318301985955,1.8607856650585803,1.1578221915920055,0.48784660592323476,0.1775437126643468,0.20675396278428668,0.15506547208821503,0.15296129424952798,0.14873185528235303,0.6331265793705491,0.16161268090971745,0.20526073971973352,0,0.7142857142857143
Jordan,2425,1,1,1696,26,3,5.287073201499879,3,5.287073201499879,1,3.966085731983185,41,22,11.848987626843154,3.8243143148720264,9.253158933483064,3.966085731983185,4,0,8000000,8000000,8000000,8000000,1,70,21,5.287073201499879,5.287073201499879,5.287073201499879,5.287073201499879,5.287073201499879,5.287073201499879,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1696,28.843835616438355,NA,28.843835616438355,28.843835616438355,8000000,NA,70,NA,21,NA,0.2805640260229888,0.2104644551170322,2.1757075471698113,1.1674528301886793,0.6287788245376674,0.2029412077467466,0.1591981132075471,0.053066037735849,2425,1696,-2.2870732014998794,-2.2870732014998794,0.28056402602298885,0.28056402602298885,0.2104644551170322,2.1757075471698113,1.1674528301886793,0.6287788245376674,0.2029412077467467,0.15919811320754718,0.05306603773584905,0.12895300491463121,0.12895300491463121,1,0,0,0,1
Bosnia-Herzegovina,2526,8,8,6807,118,21,21.071510226931423,20,18.798180134501308,7,4.837778069078922,115,40,28.78278325079009,14.421790583059192,25.909288296010345,4.837778069078922,14,0,60200000,54000000,48000000,22000000,0.2628392622597985,311,87,11.962231494486332,19.877942104358226,20.743382908869535,10.446678079664707,17.60461201192811,18.47005281643942,0.5676969218465151,0.9433563086025176,0.984427916436549,0.5557281611793558,0.936506187618525,0.9825447295581736,0.4076748479044422,0.39329646309780253,3,5,6,3,2,2,0,2754,659,3394,28.447100184942578,5.858167748790802,23.123287671232877,40.07671232876712,11378066.696048185,8447611.665858159,24.278977523137947,47.160629766787466,4.338475099162626,24.821865361007823,0.27860084037370764,0.0639635707679011,1.5204936095196122,0.5288673424416043,0.3805568521479518,0.1906803514727967,0.27765535478184217,0.09255178492728071,2526,850.875,-0.07151022693142295,2.201819865498692,0.2786008403737077,0.2485435892618066,0.06396357076790113,1.520493609519612,0.5288673424416043,0.3805568521479518,0.19068035147279672,0.2776553547818422,0.09255178492728075,0.18323052371244716,0.1634624359521853,0.49860437784633466,0.0968121051858381,0.40458351696782724,0,0.625
Canada,2425,12,12,12852,240,31,39.0218586679548,24,32.957915149629116,14,13.469068222679198,205,114,81.4698717975989,45.35371946264058,52.490926890634,13.469068222679198,22,3,122100000,105000000,85000000,45000000,0.2066893786795507,449,74,19.4547688215971,29.875933106057346,33.531460349448025,14.134102882817388,23.81198958773166,27.46751683112234,0.49856079350657834,0.7656204528922608,0.8592994156114979,0.4288530636312547,0.7224968411874688,0.8334118437534553,0.29820419732458775,0.24409819365313304,6,8,9,7,3,2,0,5199,3425,4228,28.41202563217067,3.1185102523861237,22.66849315068493,33.83835616438356,9956045.751633987,12930030.232686304,49.6474478680361,30.14648579951909,8.550809212573919,8.788766935265963,0.2732623156019244,0.09432120604117082,1.4355742296918768,0.7983193277310925,0.5705173095069951,0.31760307746947186,0.21708683473389356,0.09803921568627448,2425,1071,-8.021858667954803,-1.957915149629116,0.2732623156019244,0.2307977251374588,0.09432120604117085,1.4355742296918768,0.7983193277310924,0.5705173095069951,0.31760307746947186,0.21708683473389354,0.09803921568627452,0.1903505300875844,0.16077031780306886,0.3289760348583878,0.2664954870837224,0.40452847805788983,0,0.6666666666666666
Bosnia-Herzegovina,2425,7,7,9631,162,28,28.84435927774757,28,27.328805982135236,7,11.016121704131365,165,68,51.70321331452578,22.697751246392727,39.860480981878936,11.016121704131365,20,0,50150000,48500000,43000000,22000000,0.3028491792816963,174,17,17.190185952931643,25.327189466916025,28.129065739922225,15.674632657319307,23.81163617130369,26.61351244430989,0.595963522274987,0.8780638607027433,0.9752016146055575,0.5735571714170671,0.8713017387905381,0.9738263889650748,0.40107795470530827,0.3801059283269889,5,6,7,4,3,1,0,2206,1900,5525,28.92460988560058,5.111884047443499,23.13972602739726,35.895890410958906,6852720.38209947,8189256.899830935,28.038106115668153,19.650517986629694,2.488318969992732,2.439750182371333,0.2695454610110353,0.10294371855174152,1.5418959609594018,0.6354480323953899,0.4831574289593314,0.21210649072529797,0.26165507216280753,0.06541376804070186,2425,1375.857142857143,-0.8443592777475715,0.6711940178647637,0.2695454610110353,0.2553828821921058,0.10294371855174156,1.5418959609594018,0.6354480323953898,0.4831574289593314,0.21210649072529805,0.2616550721628076,0.0654137680407019,0.1748142986530156,0.16562912716445596,0.5736683625791714,0.19727961790052953,0.22905201952029902,0,0.8571428571428571
"Korea, South",2122,8,8,14189,216,50,42.38488989789039,50,42.38488989789039,17,18.9446402201429,298,182,79.4663957785815,30.63406167458743,61.32953011803329,18.9446402201429,18,2,76550000,73500000,62000000,28000000,0.24621612731611145,591,173,16.992173068225384,31.90287953056395,39.20135630108416,16.992173068225384,31.90287953056395,39.20135630108416,0.40090166823982076,0.7526946420628037,0.9248898934390135,0.40090166823982076,0.7526946420628037,0.9248898934390135,0.24071193310966657,0.24071193310966657,7,7,7,7,5,3,0,0,7238,6951,31.475865058500844,3.51835929135272,25.147945205479452,33.76712328767123,10556392.275706533,10073406.910559816,88.50362957220382,51.2847443203142,27.76552258792022,20.94167069334659,0.26884488623653074,0.12016474873584189,1.8901966311931777,1.1544153922052294,0.5040507167575118,0.19431006770828585,0.3171470857706674,0.1078300091620269,2122,1773.625,7.615110102109611,7.615110102109611,0.26884488623653074,0.26884488623653074,0.12016474873584192,1.890196631193178,1.1544153922052294,0.5040507167575118,0.19431006770828588,0.3171470857706674,0.10783000916202692,0.14223117415399458,0.14223117415399458,0.4898865318204243,0.5101134681795757,0,0,0.875
Egypt,2526,6,6,4873,84,9,14.264835476875305,8,13.503666639328003,11,9.543957522138953,135,77,24.858490692451596,7.444411791861057,23.80879299901426,9.543957522138953,4,0,94000000,94000000,94000000,60000000,0.5110909913988231,279,90,7.080513298511505,12.704527780413628,14.264835476875305,6.319344460964203,11.943358942866325,13.503666639328003,0.49636137128883895,0.8906185985116275,1,0.46797248701028943,0.8844530350062518,1,0.33451528612252884,0.3173555242903349,2,4,4,4,1,1,1,0,42,4830,31.66432818240852,3.4493058925385975,27.18082191780822,36.032876712328765,26859044.16212946,28023799.4093116,61.18859019084753,40.15843622453444,27.988508105889597,25.187298386289864,0.2634588945041612,0.17626845413349182,2.493330597168069,1.4221218961625284,0.4591143366141276,0.13749170147085876,0.1662220398112046,0.20316027088036112,2526,812.1666666666666,-5.264835476875305,-4.503666639328003,0.2634588945041612,0.2494007793021794,0.17626845413349188,2.493330597168069,1.4221218961625284,0.4591143366141276,0.13749170147085885,0.16622203981120462,0.20316027088036115,0.10566544797685411,0.10002716029131854,0.9911758670223682,0.008618920582803202,0,2.0521239482864764e-4,0.6666666666666666
South Africa,2324,1,1,1938,24,5,5.608147136867046,5,5.608147136867046,3,1.4990256652235985,34,19,8.676230592653155,2.611631980165839,7.107172802090645,1.4990256652235985,0,1,10000000,10000000,10000000,10000000,1,25,10,5.608147136867046,5.608147136867046,5.608147136867046,5.608147136867046,5.608147136867046,5.608147136867046,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1938,25.610958904109587,NA,25.610958904109587,25.610958904109587,10000000,NA,25,NA,10,NA,0.2604402695139495,0.069614194979424,1.5789473684210529,0.8823529411764706,0.4029209253554097,0.1212832188931504,0.2321981424148606,0.1393188854489164,2324,1938,-0.6081471368670464,-0.6081471368670464,0.2604402695139495,0.2604402695139495,0.06961419497942407,1.5789473684210527,0.8823529411764706,0.4029209253554097,0.12128321889315043,0.23219814241486067,0.1393188854489164,0.16494550402550137,0.16494550402550137,1,0,0,0,1
Paraguay,2324,6,6,6859,114,8,19.55425365269184,6,18.031655982136726,4,7.674010541290045,147,61,33.21855225926265,16.072075752541423,27.228264193981886,7.674010541290045,13,1,54000000,52000000,46000000,22000000,0.2784636488340192,196,26,10.537829289212825,17.699635230004787,19.55425365269184,9.015231618657708,16.177037559449673,18.031655982136726,0.5389021476543129,0.9051552436811238,1,0.4999669263648749,0.8971465280546416,1,0.3782983572867139,0.35331807637991164,3,3,4,4,2,2,0,2228,507,4124,29.863123942744952,4.572868168630189,21.23013698630137,32.172602739726024,9622831.316518443,8074651.69527454,48.157311561452104,25.30349119522179,6.042571803469894,3.0767948691238205,0.25658008875087696,0.10069411703106919,1.928852602420178,0.800408222772999,0.43587544880210505,0.21088887851417523,0.10497157019973753,0.05248578509986875,2324,1143.1666666666667,-11.554253652691841,-10.031655982136726,0.25658008875087707,0.2366014052182979,0.10069411703106927,1.928852602420178,0.8004082227729991,0.43587544880210505,0.21088887851417526,0.10497157019973757,0.05248578509986879,0.13302213369178123,0.12266432640909337,0.6012538270884968,0.07391748068231521,0.3248286922291879,0,0.5
Uzbekistan,2425,2,2,2060,40,4,5.866843552328646,4,5.866843552328646,4,2.167882027104497,34,19,9.296815684065223,3.7514436915516853,8.034725579433143,2.167882027104497,3,1,42000000,42000000,42000000,35000000,0.7222222222222223,113,44,5.652864208444953,5.866843552328646,5.866843552328646,5.652864208444953,5.866843552328646,5.866843552328646,0.9635273478873045,1,1,0.9635273478873045,1,1,0.9297152044788766,0.9297152044788766,1,2,2,1,1,1,0,978,0,1082,26.67504987365341,6.13148756837102,22.12054794520548,30.791780821917808,20293203.883495145,19798989.87322333,58.140776699029125,45.96194077712559,23.110679611650486,31.11269837220809,0.2563184076260088,0.0947132924463129,1.4854368932038835,0.8300970873786407,0.40617155901255825,0.16389802535905415,0.17475728155339804,0.17475728155339804,2425,1030,-1.8668435523286462,-1.8668435523286462,0.2563184076260088,0.2563184076260088,0.09471329244631296,1.4854368932038837,0.8300970873786407,0.40617155901255825,0.1638980253590542,0.17475728155339806,0.17475728155339806,0.1725542221273131,0.1725542221273131,0.525242718446602,0,0.4747572815533981,0,1
South Africa,2526,1,1,1170,21,3,3.2930330969393253,3,3.2930330969393253,1,0.8452617973089218,17,9,4.493907934054732,1.150099268183112,4.138294894248247,0.8452617973089218,4,0,10000000,10000000,10000000,10000000,1,25,10,3.2930330969393253,3.2930330969393253,3.2930330969393253,3.2930330969393253,3.2930330969393253,3.2930330969393253,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1170,25.610958904109587,NA,25.610958904109587,25.610958904109587,10000000,NA,25,NA,10,NA,0.2533102382261019,0.0650201382545324,1.3076923076923077,0.6923076923076923,0.3456852256965179,0.088469174475624,0.23076923076923073,0.0769230769230769,2526,1170,-0.29303309693932533,-0.29303309693932533,0.25331023822610194,0.25331023822610194,0.06502013825453244,1.3076923076923077,0.6923076923076923,0.34568522569651783,0.08846917447562398,0.23076923076923078,0.07692307692307693,0.19370782923172503,0.19370782923172503,1,0,0,0,1
Uzbekistan,2223,1,1,898,21,1,2.44668161123991,1,2.44668161123991,1,1.352383241057396,24,11,4.928926013410091,1.5285497512668371,3.799064852297306,1.352383241057396,2,0,7000000,7000000,7000000,7000000,1,89,44,2.44668161123991,2.44668161123991,2.44668161123991,2.44668161123991,2.44668161123991,2.44668161123991,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,898,30.791780821917808,NA,30.791780821917808,30.791780821917808,7000000,NA,89,NA,44,NA,0.2452130790774965,0.1355395230458414,2.4053452115812917,1.1024498886414251,0.4939903576914345,0.15319540936972748,0.10022271714922039,0.10022271714922039,2223,898,-1.4466816112399101,-1.4466816112399101,0.24521307907749657,0.24521307907749657,0.13553952304584146,2.4053452115812917,1.1024498886414253,0.49399035769143457,0.15319540936972756,0.10022271714922049,0.10022271714922049,0.10194506713499625,0.10194506713499625,1,0,0,0,1
Paraguay,2223,6,6,9563,144,28,25.959670265205204,27,25.198369284160435,9,10.048667715862393,207,75,46.56213299930096,18.55736076179892,36.0083379810676,10.048667715862393,22,0,53500000,51500000,46000000,22000000,0.2827321163420386,218,25,11.509437082335351,24.450749900192022,25.831864363513887,10.748136101290584,23.689448919147253,25.070563382469118,0.44335836953067603,0.9418744402529777,0.9950767517312182,0.4265409392204918,0.9401183327382348,0.9949280090211371,0.3373914724734435,0.3313998312565353,4,5,6,3,3,2,0,2517,2039,5007,28.952433680609772,3.7655250075651274,22.221917808219178,32.172602739726024,8483007.424448395,8151175.784306621,43.65188748300742,21.23833012895945,5.4363693401652204,3.3115957885386114,0.24431353381454235,0.09457075127340948,1.948133430931716,0.7058454459897522,0.4382089271083432,0.17464838111072908,0.26351563316950743,0.08470145351877023,2223,1593.8333333333333,2.0403297347947955,2.801630715839565,0.24431353381454235,0.2371487227412359,0.09457075127340954,1.9481334309317158,0.7058454459897523,0.43820892710834325,0.1746483811107291,0.2635156331695075,0.08470145351877026,0.12540903509760967,0.1217312525804852,0.5235804663808429,0.21321760953675625,0.2632019240824009,0,0.8333333333333334
Norway,2223,25,25,32943,564,89,88.79583567008376,80,81.23781279288232,45,47.84033244801685,588,369,182.67989282496274,80.75730695016682,136.6361681181006,47.84033244801685,84,3,427200000,355000000,310000000,200000000,0.2626623124710684,788,124,32.761399537324905,57.374045906588435,68.70574705116451,27.433209866285324,52.045856235548854,63.37755738012493,0.3689519817015761,0.6461344214356929,0.7737496531530722,0.337690158353068,0.640660481200312,0.7801484949097223,0.1922248228552932,0.17936676430125534,14,20,22,12,8,5,180,6345,11676,14742,30.017750127971137,4.283786405868239,24.610958904109587,37.945205479452056,30846352.791184776,41148023.64634297,37.507907597972256,20.804887246349917,8.404881158364448,11.756133151111664,0.24258947910959958,0.1306993874365272,1.6064110736727073,1.0081049084782807,0.4990799366859924,0.22062828599444534,0.24314725434841997,0.12293962298515616,2223,1317.72,0.20416432991623878,7.762187207117677,0.24258947910959958,0.22194102393101445,0.13069938743652723,1.6064110736727073,1.0081049084782807,0.4990799366859924,0.22062828599444537,0.24314725434842,0.12293962298515619,0.1510133259695302,0.1381595455661264,0.4475002276659685,0.35443037974683544,0.19260540934341136,0.005463983243784719,0.8
"Korea, South",2324,7,7,13117,198,41,34.80466413497925,38,32.52115759253502,26,28.84850282780826,233,175,96.260572682134807,47.24327668361366,63.65316696278751,28.84850282780826,24,0,83550000,81500000,70000000,28000000,0.25474197965003736,463,104,12.978620901703836,27.874696446582675,32.500939728692174,11.45628322660923,25.591189904138446,30.217433186247945,0.3728988980146518,0.8008896835918079,0.9338098940603827,0.35227169248240203,0.7869089478540796,0.9291622876666642,0.24433348823577272,0.232730174493311,6,7,7,7,3,3,0,1969,6005,5143,29.625261999225096,4.343650748574341,22.15890410958904,33.76712328767123,12575230.61675688,11409232.894375294,78.86025768087215,47.16435296361215,19.398566745444842,18.27957486220227,0.23880611207960145,0.19793895361002845,1.5986887245559198,1.2007318746664635,0.6604750736747833,0.3241514753011534,0.28131432492185715,0.17839444995044598,2324,1873.857142857143,6.195335865020752,8.478842407464981,0.23880611207960148,0.2231382315566175,0.19793895361002847,1.59868872455592,1.2007318746664635,0.6604750736747833,0.3241514753011534,0.28131432492185715,0.17839444995044598,0.14937624092265772,0.13957578365894857,0.39208660516886484,0.45780285126172143,0.15011054356941375,0,1
Australia,2324,6,6,2863,59,3,7.38160515204072,3,7.38160515204072,2,3.709575764834881,46,34,13.954767422750592,6.029327506199479,11.0911809168756,3.709575764834881,8,0,1950000,1900000,1650000,750000,0.26364234056541747,37,0,4.719658374786377,7.13915070425719,7.38160515204072,4.719658374786377,7.13915070425719,7.38160515204072,0.6393810394317256,0.9671542377586397,1,0.6393810394317256,0.9671542377586397,1,0.48783295520449677,0.48783295520449677,1,2,4,2,1,0,356,2041,466,0,25.089174589352105,6.453166003836556,22.265753424657536,36.66301369863014,454907.43974851555,271569.5122800054,3.2692979392245896,7.935153852740768,0,0,0.23204487030515708,0.11661258080165529,1.4460356269647223,1.0688089416695774,0.4386758882457399,0.1895352691435393,0.09430667132378621,0.06287111421585745,2324,477.1666666666667,-4.38160515204072,-4.38160515204072,0.2320448703051571,0.2320448703051571,0.11661258080165536,1.4460356269647223,1.0688089416695772,0.4386758882457399,0.18953526914353935,0.09430667132378624,0.06287111421585749,0.1604696772182765,0.1604696772182765,0,0.16276632902549773,0.7128885784142508,0.12434509256025149,0.3333333333333333
DR Congo,2425,8,8,13541,203,31,34.57056704349816,31,34.57056704349816,15,11.77180097810924,201,104,68.06006578076631,29.87553804833442,46.3423680216074,11.77180097810924,23,4,76100000,72000000,64000000,30000000,0.27083286567055936,221,43,20.731059528887272,30.260218434035778,32.9050417765975,20.731059528887272,30.260218434035778,32.9050417765975,0.5996736907092838,0.8753173876483161,0.9518224487088967,0.5996736907092838,0.8753173876483161,0.9518224487088967,0.40304521494970424,0.40304521494970424,6,7,7,5,3,2,0,6893,1376,5272,28.596128247746826,3.699480061076307,21.443835616438356,35.00821917808219,13935647.293405214,10984071.25926318,19.494498190680158,24.552785701713884,3.1698545159146296,7.74481393302272,0.22977261900264634,0.07824105221400422,1.3359426925633262,0.6912340299830145,0.45235993798604,0.19856719772174122,0.20604091278339856,0.09969721586293474,2425,1692.625,-3.5705670434981585,-3.5705670434981585,0.22977261900264637,0.22977261900264637,0.07824105221400425,1.3359426925633262,0.6912340299830145,0.45235993798603996,0.1985671977217412,0.20604091278339856,0.0996972158629348,0.1719928708631749,0.1719928708631749,0.3893360903921424,0.10161731039066539,0.5090465992171922,0,0.875
